LAT,LON,YEAR,MO,DY,T2M,T2MDEW,TS,PRECTOTCORR,PS
5.75,-74.75,2021,5,30,24.79,17.18,25.09,0.34,89.67
5.75,-74.25,2021,5,30,25.15,17.12,25.77,0.06,90.28
5.75,-73.75,2021,5,30,19.23,14.5,19.77,0.01,81.49
5.75,-73.25,2021,5,30,15.9,12.25,16.61,0,76.61
5.75,-72.75,2021,5,30,16.24,13.14,17.03,0,78.38
6.25,-76.75,2021,5,30,23.37,22.38,23.36,2.23,96.22
6.25,-76.25,2021,5,30,19.91,18.44,19.78,0.58,88.12
6.25,-75.75,2021,5,30,18.09,15.5,18.06,0.37,82.09
6.25,-75.25,2021,5,30,21.08,15.91,21.14,0.22,84.78
6.25,-74.75,2021,5,30,25.68,17.51,25.83,0.1,90.93
6.25,-74.25,2021,5,30,28.07,18.41,28.28,0.01,94.49
6.25,-73.75,2021,5,30,23.79,16.99,24,0,88.67
6.25,-73.25,2021,5,30,19.58,13.7,20.42,0,81.06
6.25,-72.75,2021,5,30,15.81,11.67,16.94,0,75.94
6.75,-76.75,2021,5,30,23.37,22.23,23.35,1.46,96.26
6.75,-76.25,2021,5,30,20.17,18.27,20.05,0.51,88.22
6.75,-75.75,2021,5,30,18.27,15.32,18.34,0.23,82.45
6.75,-75.25,2021,5,30,21.41,16.04,21.52,0.15,85.68
6.75,-74.75,2021,5,30,26.27,17.82,26.39,0.09,91.94
6.75,-74.25,2021,5,30,29.41,19,29.54,0,96.2
6.75,-73.75,2021,5,30,27.25,18.89,27.39,0,94.37
6.75,-73.25,2021,5,30,22.69,15.48,23.75,0,85.64
6.75,-72.75,2021,5,30,17.26,12.3,18.57,0,77.59
7.25,-76.75,2021,5,30,24.28,22.86,24.33,1.17,97.25
7.25,-76.25,2021,5,30,21.82,19.58,22,0.96,90.73
7.25,-75.75,2021,5,30,21.64,17.7,21.72,0.37,88.17
7.25,-75.25,2021,5,30,24.4,18.25,24.52,0.18,91.11
7.25,-74.75,2021,5,30,27.49,19.06,27.63,0.09,94.45
7.25,-74.25,2021,5,30,29.34,19.39,29.44,0,96.16
7.25,-73.75,2021,5,30,29.42,19.93,29.55,0,97.22
7.25,-73.25,2021,5,30,22.99,15.83,24.08,0,86.47
7.25,-72.75,2021,5,30,18.69,13.87,19.89,0,80.87
3.25,-76.75,2021,5,31,20.24,18.52,20.43,17.42,88.12
3.25,-76.25,2021,5,31,15.3,13.44,15.52,10.37,78.43
3.25,-75.75,2021,5,31,17.38,15.49,17.67,12.49,82.86
3.25,-75.25,2021,5,31,19.74,17.29,19.84,13.79,86.98
3.25,-74.75,2021,5,31,19.99,17.76,20.01,16.26,88.09
3.25,-74.25,2021,5,31,19.34,18.01,19.39,17.85,88.35
3.25,-73.75,2021,5,31,22.64,21.33,22.47,12.55,94.84
3.25,-73.25,2021,5,31,24.49,22.49,24.42,5.24,97.89
3.25,-72.75,2021,5,31,25.24,22.76,25.31,2.32,98.82
3.75,-76.75,2021,5,31,21.74,20.4,21.95,20.53,91.49
3.75,-76.25,2021,5,31,16.94,15.13,17.06,10.55,81.37
3.75,-75.75,2021,5,31,16.7,14.95,16.96,10.9,81.66
3.75,-75.25,2021,5,31,20.94,17.96,21.02,11.58,88.19
3.75,-74.75,2021,5,31,21.06,17.94,21.13,13.07,88.15
3.75,-74.25,2021,5,31,17.66,15.62,17.89,13.43,83.28
3.75,-73.75,2021,5,31,20.52,18.69,20.57,8.32,89.86
3.75,-73.25,2021,5,31,24.64,21.34,24.79,3,96.65
3.75,-72.75,2021,5,31,26.17,22.13,26.7,0.88,98.74
4.25,-76.75,2021,5,31,23.03,21.88,23.13,16.39,94.45
4.25,-76.25,2021,5,31,19.72,17.68,19.69,10.59,86.17
4.25,-75.75,2021,5,31,16.2,14.36,16.38,9.96,80.45
4.25,-75.25,2021,5,31,20.02,17.22,20.13,10.42,86.3
4.25,-74.75,2021,5,31,21.08,17.69,21.2,9.96,87.22
4.25,-74.25,2021,5,31,17.9,14.77,18.15,7.6,81.71
4.25,-73.75,2021,5,31,17.5,15.09,17.83,3.42,83.25
4.25,-73.25,2021,5,31,24.11,19.2,24.35,1.04,93.77
4.25,-72.75,2021,5,31,26.85,20.99,27.67,0.2,98.02
4.75,-76.75,2021,5,31,23.67,22.65,23.64,10.47,96.42
4.75,-76.25,2021,5,31,21.33,19.44,21.25,9.01,89.55
4.75,-75.75,2021,5,31,16.69,14.69,16.73,8.09,80.69
4.75,-75.25,2021,5,31,18.77,16.16,18.9,8.11,83.71
4.75,-74.75,2021,5,31,20.7,16.86,20.99,6.44,85.75
4.75,-74.25,2021,5,31,19.27,14.64,19.77,3.11,82.42
4.75,-73.75,2021,5,31,14.93,12.19,15.55,0.8,77.86
4.75,-73.25,2021,5,31,20.87,16.07,21.31,0.2,87.48
4.75,-72.75,2021,5,31,25.4,19.23,26.27,0.02,94.74
5.25,-76.75,2021,5,31,23.72,22.91,23.71,6.33,97.07
5.25,-76.25,2021,5,31,21.13,19.71,21.16,5.64,89.97
5.25,-75.75,2021,5,31,18.03,15.84,17.95,4.87,82.33
5.25,-75.25,2021,5,31,19.71,16.26,19.74,4.29,84.06
5.25,-74.75,2021,5,31,22.22,16.81,22.56,2.84,86.83
5.25,-74.25,2021,5,31,21.85,15.31,22.53,0.86,85.27
5.25,-73.75,2021,5,31,15.2,11.58,15.85,0.11,76.96
5.25,-73.25,2021,5,31,16.27,12.53,17.07,0.02,79.54
5.25,-72.75,2021,5,31,20.51,15.73,21.41,0,86.75
5.75,-76.75,2021,5,31,23.55,22.89,23.54,3.92,96.82
5.75,-76.25,2021,5,31,20.61,19.48,20.65,2.27,89.21
5.75,-75.75,2021,5,31,18.73,16.36,18.61,1.87,83.24
5.75,-75.25,2021,5,31,21.02,16.65,20.97,1.3,85.4
5.75,-74.75,2021,5,31,24.31,17.84,24.51,0.67,89.72
5.75,-74.25,2021,5,31,24.98,17.62,25.4,0.14,90.36
5.75,-73.75,2021,5,31,18.85,13.89,19.21,0.01,81.56
5.75,-73.25,2021,5,31,15.47,10.97,16.36,0,76.69
5.75,-72.75,2021,5,31,15.81,11.76,16.88,0,78.49
6.25,-76.75,2021,5,31,23.49,22.73,23.49,2.29,96.26
6.25,-76.25,2021,5,31,20.32,19.15,20.31,0.45,88.14
6.25,-75.75,2021,5,31,18,15.84,17.96,0.36,82.15
6.25,-75.25,2021,5,31,20.52,16.41,20.55,0.18,84.83
6.25,-74.75,2021,5,31,24.78,18.55,24.9,0.05,90.99
6.25,-74.25,2021,5,31,27.12,19.82,27.28,0.01,94.59
6.25,-73.75,2021,5,31,23.32,17.67,23.39,0,88.73
6.25,-73.25,2021,5,31,19.47,12.71,20.37,0,81.13
6.25,-72.75,2021,5,31,15.44,10.1,16.87,0,76.02
6.75,-76.75,2021,5,31,23.98,22.83,24.01,0.91,96.28
6.75,-76.25,2021,5,31,20.86,19.26,20.97,0.01,88.24
6.75,-75.75,2021,5,31,18.26,16.04,18.43,0.01,82.5
6.75,-75.25,2021,5,31,20.82,16.92,20.94,0,85.73
6.75,-74.75,2021,5,31,25.25,19,25.35,0,92.01
6.75,-74.25,2021,5,31,28.32,20.38,28.44,0,96.3
6.75,-73.75,2021,5,31,26.81,20.11,26.9,0,94.43
6.75,-73.25,2021,5,31,22.9,14.58,24,0,85.71
6.75,-72.75,2021,5,31,17.19,10.58,18.75,0,77.66
7.25,-76.75,2021,5,31,24.93,23.37,25,0.1,97.26
7.25,-76.25,2021,5,31,22.56,20.39,22.88,0,90.75
7.25,-75.75,2021,5,31,21.73,18.59,21.98,0,88.21
7.25,-75.25,2021,5,31,23.85,19.31,24.01,0,91.17
7.25,-74.75,2021,5,31,26.65,20.05,26.76,0,94.52
7.25,-74.25,2021,5,31,28.73,20.04,28.83,0,96.23
7.25,-73.75,2021,5,31,29.55,20.23,29.67,0,97.26
7.25,-73.25,2021,5,31,23.44,14.68,24.7,0,86.53
7.25,-72.75,2021,5,31,19.12,12.46,20.61,0,80.93
3.25,-76.75,2021,6,1,21.11,17.96,21.76,1.76,88.04
3.25,-76.25,2021,6,1,15.89,12.93,16.54,0.19,78.36
3.25,-75.75,2021,6,1,18.25,14.9,18.86,0.28,82.78
3.25,-75.25,2021,6,1,20.59,16.73,20.96,0.36,86.89
3.25,-74.75,2021,6,1,20.67,17.19,20.92,0.51,87.98
3.25,-74.25,2021,6,1,19.84,17.37,20.08,1.26,88.23
3.25,-73.75,2021,6,1,23.06,20.74,23.01,3.65,94.67
3.25,-73.25,2021,6,1,24.71,22.34,24.73,8.77,97.71
3.25,-72.75,2021,6,1,25.25,22.78,25.44,11.39,98.65
3.75,-76.75,2021,6,1,22.6,19.85,23.25,2.61,91.41
3.75,-76.25,2021,6,1,17.67,14.53,18.3,0.1,81.3
3.75,-75.75,2021,6,1,17.42,14.22,18.14,0.1,81.6
3.75,-75.25,2021,6,1,21.64,17.22,21.99,0.14,88.11
3.75,-74.75,2021,6,1,21.55,17.12,21.79,0.23,88.07
3.75,-74.25,2021,6,1,17.92,14.65,18.34,0.66,83.2
3.75,-73.75,2021,6,1,21.12,17.62,21.28,1.97,89.71
3.75,-73.25,2021,6,1,24.95,20.94,25.08,4.81,96.47
3.75,-72.75,2021,6,1,26.24,22.11,26.65,6.37,98.56
4.25,-76.75,2021,6,1,23.91,21.38,24.37,2.72,94.38
4.25,-76.25,2021,6,1,20.45,16.95,20.84,0.13,86.11
4.25,-75.75,2021,6,1,16.69,13.49,17.26,0.08,80.4
4.25,-75.25,2021,6,1,20.53,16.36,20.88,0.08,86.24
4.25,-74.75,2021,6,1,21.43,16.68,21.68,0.1,87.16
4.25,-74.25,2021,6,1,17.97,13.49,18.36,0.22,81.65
4.25,-73.75,2021,6,1,17.89,13.72,18.33,0.62,83.14
4.25,-73.25,2021,6,1,24.45,18.29,24.69,1.5,93.61
4.25,-72.75,2021,6,1,27,20.73,27.55,2.21,97.84
4.75,-76.75,2021,6,1,24.45,22.33,24.58,2.69,96.36
4.75,-76.25,2021,6,1,22.01,18.79,22.22,0.2,89.5
4.75,-75.75,2021,6,1,17.1,13.66,17.35,0.13,80.63
4.75,-75.25,2021,6,1,19.17,15.07,19.47,0.12,83.66
4.75,-74.75,2021,6,1,21.05,15.58,21.48,0.09,85.69
4.75,-74.25,2021,6,1,19.44,13.13,20.05,0.05,82.35
4.75,-73.75,2021,6,1,14.89,11.05,15.6,0.13,77.79
4.75,-73.25,2021,6,1,21.21,14.86,21.65,0.28,87.35
4.75,-72.75,2021,6,1,25.81,18.46,26.44,0.45,94.57
5.25,-76.75,2021,6,1,24.32,22.63,24.29,2.61,97.01
5.25,-76.25,2021,6,1,21.68,19.18,21.86,0.19,89.93
5.25,-75.75,2021,6,1,18.56,14.67,18.49,0.14,82.26
5.25,-75.25,2021,6,1,20.39,14.81,20.45,0.11,84
5.25,-74.75,2021,6,1,23.03,15.18,23.45,0.06,86.76
5.25,-74.25,2021,6,1,22.51,13.65,23.28,0.01,85.18
5.25,-73.75,2021,6,1,14.94,10.44,15.72,0.02,76.91
5.25,-73.25,2021,6,1,16.15,11.3,16.87,0.04,79.47
5.25,-72.75,2021,6,1,20.75,14.51,21.46,0.06,86.62
5.75,-76.75,2021,6,1,23.96,22.53,23.91,2.39,96.77
5.75,-76.25,2021,6,1,20.98,18.94,21.05,0.09,89.18
5.75,-75.75,2021,6,1,19.54,15.31,19.38,0.09,83.18
5.75,-75.25,2021,6,1,22.33,15.18,22.26,0.06,85.32
5.75,-74.75,2021,6,1,25.99,16.07,26.17,0.02,89.62
5.75,-74.25,2021,6,1,26.5,15.75,26.91,0,90.24
5.75,-73.75,2021,6,1,19.15,12.18,19.64,0,81.5
5.75,-73.25,2021,6,1,15.25,9.68,16.18,0,76.64
5.75,-72.75,2021,6,1,15.82,10.54,16.83,0.01,78.4
6.25,-76.75,2021,6,1,23.66,22.35,23.58,1.94,96.21
6.25,-76.25,2021,6,1,20.42,18.72,20.44,0.02,88.12
6.25,-75.75,2021,6,1,18.89,15.16,18.95,0.02,82.1
6.25,-75.25,2021,6,1,22.17,15.29,22.25,0.01,84.75
6.25,-74.75,2021,6,1,26.88,17.03,26.96,0,90.87
6.25,-74.25,2021,6,1,29.15,18.03,29.26,0,94.44
6.25,-73.75,2021,6,1,24.65,15.7,24.8,0,88.64
6.25,-73.25,2021,6,1,19.69,11.75,20.76,0,81.07
6.25,-72.75,2021,6,1,15.56,9.38,17.14,0,75.96
6.75,-76.75,2021,6,1,23.66,22.47,23.59,0.93,96.24
6.75,-76.25,2021,6,1,20.39,19.12,20.42,0,88.21
6.75,-75.75,2021,6,1,18.53,15.89,18.81,0,82.44
6.75,-75.25,2021,6,1,21.97,16.4,22.18,0,85.63
6.75,-74.75,2021,6,1,26.81,18.25,26.91,0,91.88
6.75,-74.25,2021,6,1,29.8,19.5,29.9,0,96.16
6.75,-73.75,2021,6,1,28.38,18.69,28.49,0,94.32
6.75,-73.25,2021,6,1,23.26,14.25,24.37,0,85.64
6.75,-72.75,2021,6,1,17.56,10.11,19.37,0,77.59
7.25,-76.75,2021,6,1,24.21,23.05,24.19,0.11,97.22
7.25,-76.25,2021,6,1,21.55,20.4,21.59,0,90.7
7.25,-75.75,2021,6,1,21.02,18.92,21.23,0,88.12
7.25,-75.25,2021,6,1,23.96,19.4,24.16,0,91.06
7.25,-74.75,2021,6,1,27.1,20.1,27.24,0,94.41
7.25,-74.25,2021,6,1,29.04,20.21,29.14,0,96.13
7.25,-73.75,2021,6,1,30.29,19.79,30.39,0,97.17
7.25,-73.25,2021,6,1,23.79,14.66,25.1,0,86.47
7.25,-72.75,2021,6,1,19.81,11.72,21.55,0,80.84
3.25,-76.75,2021,6,2,20.1,18.36,20.08,6.35,87.94
3.25,-76.25,2021,6,2,15.49,13.4,15.49,0.04,78.27
3.25,-75.75,2021,6,2,18.36,15.77,18.57,0.01,82.67
3.25,-75.25,2021,6,2,20.95,17.82,21.07,0.01,86.75
3.25,-74.75,2021,6,2,21.07,18.37,21.17,0.02,87.84
3.25,-74.25,2021,6,2,20.14,18.46,20.31,0.12,88.1
3.25,-73.75,2021,6,2,23.24,21.42,23.23,0.47,94.55
3.25,-73.25,2021,6,2,24.73,22.86,24.8,1.83,97.59
3.25,-72.75,2021,6,2,25.26,23.3,25.39,2.77,98.54
3.75,-76.75,2021,6,2,21.8,20.09,22.07,7.34,91.31
3.75,-76.25,2021,6,2,17.37,15.3,17.62,0.05,81.2
3.75,-75.75,2021,6,2,17.38,15.33,17.64,0.02,81.49
3.75,-75.25,2021,6,2,21.76,18.32,21.74,0.01,87.97
3.75,-74.75,2021,6,2,21.74,18.24,21.76,0.02,87.93
3.75,-74.25,2021,6,2,18.01,15.91,18.32,0.08,83.09
3.75,-73.75,2021,6,2,20.74,19.02,20.91,0.31,89.6
3.75,-73.25,2021,6,2,24.08,22.26,24.19,1.2,96.38
3.75,-72.75,2021,6,2,25.24,23.23,25.39,2.04,98.48
4.25,-76.75,2021,6,2,23.19,21.58,23.45,5.4,94.27
4.25,-76.25,2021,6,2,20.12,17.93,20.32,0.26,86
4.25,-75.75,2021,6,2,16.72,14.69,17,0.08,80.3
4.25,-75.25,2021,6,2,20.59,17.38,20.6,0.04,86.11
4.25,-74.75,2021,6,2,21.39,17.85,21.31,0.03,87.04
4.25,-74.25,2021,6,2,17.79,15.18,17.92,0.03,81.56
4.25,-73.75,2021,6,2,17.45,15.74,17.8,0.11,83.04
4.25,-73.25,2021,6,2,22.67,20.67,22.8,0.46,93.53
4.25,-72.75,2021,6,2,24.88,22.76,24.98,0.87,97.78
4.75,-76.75,2021,6,2,24.05,22.59,24.02,4.73,96.24
4.75,-76.25,2021,6,2,21.81,19.81,21.89,1.16,89.38
4.75,-75.75,2021,6,2,17.04,14.94,17.22,0.39,80.53
4.75,-75.25,2021,6,2,19,16.28,19.11,0.28,83.56
4.75,-74.75,2021,6,2,20.42,17.4,20.44,0.21,85.6
4.75,-74.25,2021,6,2,18.51,15.8,18.58,0.01,82.28
4.75,-73.75,2021,6,2,14.93,12.91,15.41,0.02,77.7
4.75,-73.25,2021,6,2,19.63,17.54,19.84,0.1,87.27
4.75,-72.75,2021,6,2,23.4,21.16,23.5,0.24,94.51
5.25,-76.75,2021,6,2,24.37,23.13,24.28,5.28,96.89
5.25,-76.25,2021,6,2,21.93,20.36,22.07,3.15,89.79
5.25,-75.75,2021,6,2,18.18,16.3,18.21,1.24,82.17
5.25,-75.25,2021,6,2,19.13,16.98,19.14,0.97,83.93
5.25,-74.75,2021,6,2,20.76,18.46,20.79,0.68,86.71
5.25,-74.25,2021,6,2,20.02,17.72,20.17,0.03,85.15
5.25,-73.75,2021,6,2,14.92,12.64,15.39,0,76.82
5.25,-73.25,2021,6,2,15.78,13.91,16.15,0.02,79.38
5.25,-72.75,2021,6,2,19.43,17.45,19.68,0.05,86.54
5.75,-76.75,2021,6,2,24.25,23.22,24.18,6.89,96.64
5.75,-76.25,2021,6,2,21.39,20.17,21.49,5.91,89.04
5.75,-75.75,2021,6,2,18.79,17.24,18.74,2.62,83.1
5.75,-75.25,2021,6,2,19.9,18.19,19.85,2.03,85.28
5.75,-74.75,2021,6,2,22.01,20.34,22.05,1.34,89.63
5.75,-74.25,2021,6,2,22.27,20.61,22.41,0.05,90.28
5.75,-73.75,2021,6,2,17.65,15.58,17.83,0,81.45
5.75,-73.25,2021,6,2,14.6,12.8,14.87,0,76.57
5.75,-72.75,2021,6,2,15.16,13.59,15.49,0.01,78.32
6.25,-76.75,2021,6,2,24.06,23.02,23.94,9.26,96.08
6.25,-76.25,2021,6,2,20.65,19.56,20.61,8.82,87.98
6.25,-75.75,2021,6,2,18.13,16.85,18.09,4.12,82.02
6.25,-75.25,2021,6,2,19.56,18.11,19.62,2.96,84.72
6.25,-74.75,2021,6,2,22.4,21.03,22.52,1.81,90.9
6.25,-74.25,2021,6,2,23.9,22.65,23.95,0.05,94.51
6.25,-73.75,2021,6,2,21.09,19.42,20.93,0,88.65
6.25,-73.25,2021,6,2,17.17,15.25,17.1,0,81.03
6.25,-72.75,2021,6,2,13.91,12.37,14.15,0,75.9
6.75,-76.75,2021,6,2,24.2,23.04,24.07,12.26,96.11
6.75,-76.25,2021,6,2,20.57,19.49,20.51,10.85,88.1
6.75,-75.75,2021,6,2,18,16.95,18,5.06,82.36
6.75,-75.25,2021,6,2,19.68,18.5,19.74,3.18,85.61
6.75,-74.75,2021,6,2,22.68,21.47,22.76,1.76,91.91
6.75,-74.25,2021,6,2,24.59,23.45,24.61,0.04,96.22
6.75,-73.75,2021,6,2,23.56,22.21,23.43,0,94.36
6.75,-73.25,2021,6,2,19.73,17.65,19.54,0,85.64
6.75,-72.75,2021,6,2,14.88,13.22,15.04,0,77.55
7.25,-76.75,2021,6,2,24.67,23.6,24.59,13.8,97.11
7.25,-76.25,2021,6,2,21.62,20.61,21.63,11.08,90.62
7.25,-75.75,2021,6,2,20.4,19.39,20.41,4.96,88.09
7.25,-75.25,2021,6,2,21.81,20.86,21.86,2.71,91.06
7.25,-74.75,2021,6,2,23.54,22.63,23.61,1.35,94.44
7.25,-74.25,2021,6,2,24.51,23.58,24.57,0.03,96.16
7.25,-73.75,2021,6,2,24.87,23.86,24.89,0,97.21
7.25,-73.25,2021,6,2,20.07,18.16,20.09,0,86.47
7.25,-72.75,2021,6,2,16.58,15.07,16.77,0,80.81
3.25,-76.75,2021,6,3,20.82,19.1,20.94,7.75,87.95
3.25,-76.25,2021,6,3,16.12,14.26,16.2,1.62,78.3
3.25,-75.75,2021,6,3,18.47,16.33,18.75,3.21,82.69
3.25,-75.25,2021,6,3,20.84,18.16,20.97,3.63,86.79
3.25,-74.75,2021,6,3,20.98,18.69,21.02,4.22,87.88
3.25,-74.25,2021,6,3,20.17,18.96,20.26,5.18,88.13
3.25,-73.75,2021,6,3,23.27,22.09,23.23,5.5,94.59
3.25,-73.25,2021,6,3,24.82,23.41,24.84,5.48,97.62
3.25,-72.75,2021,6,3,25.42,23.7,25.47,5.72,98.56
3.75,-76.75,2021,6,3,22.42,20.73,22.79,9.12,91.31
3.75,-76.25,2021,6,3,17.93,15.85,18.16,0.98,81.23
3.75,-75.75,2021,6,3,17.49,15.81,17.76,2.26,81.51
3.75,-75.25,2021,6,3,21.74,18.83,21.84,2.71,88
3.75,-74.75,2021,6,3,21.79,18.82,21.86,3.35,87.96
3.75,-74.25,2021,6,3,18.16,16.55,18.35,4.15,83.11
3.75,-73.75,2021,6,3,20.82,19.68,20.92,4.04,89.64
3.75,-73.25,2021,6,3,24.14,22.87,24.2,3.35,96.41
3.75,-72.75,2021,6,3,25.39,23.68,25.45,3.07,98.5
4.25,-76.75,2021,6,3,23.6,22.1,23.89,6.04,94.27
4.25,-76.25,2021,6,3,20.57,18.19,20.69,0.75,86.02
4.25,-75.75,2021,6,3,16.85,15.11,17.07,1.61,80.32
4.25,-75.25,2021,6,3,20.67,18.07,20.8,2.06,86.13
4.25,-74.75,2021,6,3,21.53,18.61,21.59,2.62,87.06
4.25,-74.25,2021,6,3,17.95,15.82,18.06,3.08,81.58
4.25,-73.75,2021,6,3,17.5,16.33,17.69,2.52,83.08
4.25,-73.25,2021,6,3,22.65,21.41,22.73,1.58,93.56
4.25,-72.75,2021,6,3,24.93,23.37,24.95,1.01,97.81
4.75,-76.75,2021,6,3,24.16,23.03,24.23,4,96.24
4.75,-76.25,2021,6,3,22.07,19.96,22.13,1.29,89.39
4.75,-75.75,2021,6,3,17.23,15.47,17.36,1.36,80.56
4.75,-75.25,2021,6,3,19.22,17.13,19.34,1.7,83.57
4.75,-74.75,2021,6,3,20.6,18.19,20.73,1.99,85.61
4.75,-74.25,2021,6,3,18.56,16.3,18.73,1.91,82.3
4.75,-73.75,2021,6,3,14.89,13.49,15.13,1.23,77.71
4.75,-73.25,2021,6,3,19.54,18.3,19.61,0.57,87.3
4.75,-72.75,2021,6,3,23.25,21.85,23.19,0.21,94.55
5.25,-76.75,2021,6,3,24.33,23.5,24.36,4.42,96.88
5.25,-76.25,2021,6,3,21.94,20.55,22.12,2.97,89.8
5.25,-75.75,2021,6,3,18.39,16.93,18.5,1.66,82.2
5.25,-75.25,2021,6,3,19.4,17.67,19.44,1.69,83.95
5.25,-74.75,2021,6,3,20.86,18.87,20.96,1.54,86.74
5.25,-74.25,2021,6,3,19.89,17.85,20.12,0.85,85.18
5.25,-73.75,2021,6,3,14.78,13.08,15.01,0.4,76.83
5.25,-73.25,2021,6,3,15.7,14.47,15.82,0.14,79.39
5.25,-72.75,2021,6,3,19.24,18.12,19.2,0.03,86.57
5.75,-76.75,2021,6,3,24.2,23.46,24.26,5.43,96.64
5.75,-76.25,2021,6,3,21.29,20.44,21.38,4.73,89.06
5.75,-75.75,2021,6,3,18.83,17.71,18.86,2.34,83.13
5.75,-75.25,2021,6,3,19.99,18.37,20.01,1.81,85.32
5.75,-74.75,2021,6,3,22.03,20.19,22.12,1.24,89.67
5.75,-74.25,2021,6,3,22.13,20.35,22.29,0.27,90.31
5.75,-73.75,2021,6,3,17.35,15.48,17.44,0.07,81.47
5.75,-73.25,2021,6,3,14.59,13.1,14.58,0.02,76.57
5.75,-72.75,2021,6,3,15.17,14.23,15.16,0,78.32
6.25,-76.75,2021,6,3,24.08,23.15,24.15,4.89,96.1
6.25,-76.25,2021,6,3,20.72,19.82,20.61,4.48,88.01
6.25,-75.75,2021,6,3,18.08,16.97,18.07,2.34,82.06
6.25,-75.25,2021,6,3,19.5,17.89,19.59,1.44,84.76
6.25,-74.75,2021,6,3,22.44,20.68,22.58,0.77,90.94
6.25,-74.25,2021,6,3,23.97,22.41,24.06,0.09,94.55
6.25,-73.75,2021,6,3,20.71,19.08,20.67,0,88.68
6.25,-73.25,2021,6,3,17.09,15.51,16.78,0,81.03
6.25,-72.75,2021,6,3,14.14,13.14,14,0,75.89
6.75,-76.75,2021,6,3,24.49,23.17,24.56,3.2,96.12
6.75,-76.25,2021,6,3,21.06,19.52,21.05,2.5,88.12
6.75,-75.75,2021,6,3,18.33,16.83,18.39,1.37,82.41
6.75,-75.25,2021,6,3,19.92,18.25,19.98,0.71,85.65
6.75,-74.75,2021,6,3,22.94,21.28,22.99,0.3,91.94
6.75,-74.25,2021,6,3,24.81,23.4,24.84,0.04,96.25
6.75,-73.75,2021,6,3,23.28,22.06,23.24,0,94.39
6.75,-73.25,2021,6,3,19.48,17.92,19.11,0,85.63
6.75,-72.75,2021,6,3,14.94,13.9,14.74,0,77.55
7.25,-76.75,2021,6,3,25.22,23.59,25.32,2.21,97.11
7.25,-76.25,2021,6,3,22.33,20.34,22.57,1.08,90.63
7.25,-75.75,2021,6,3,21.22,19.22,21.31,0.49,88.12
7.25,-75.25,2021,6,3,22.69,20.89,22.7,0.22,91.07
7.25,-74.75,2021,6,3,24.26,22.73,24.23,0.09,94.45
7.25,-74.25,2021,6,3,24.86,23.55,24.81,0.01,96.18
7.25,-73.75,2021,6,3,24.87,23.6,24.76,0,97.24
7.25,-73.25,2021,6,3,19.7,18.08,19.47,0,86.46
7.25,-72.75,2021,6,3,16.29,15.23,16.2,0,80.84
3.25,-76.75,2021,6,4,20.92,19.04,20.95,20.86,87.96
3.25,-76.25,2021,6,4,15.92,14.01,15.92,1.23,78.33
3.25,-75.75,2021,6,4,17.94,15.75,17.95,1.77,82.75
3.25,-75.25,2021,6,4,20.21,17.51,20.07,2.15,86.87
3.25,-74.75,2021,6,4,20.26,18.14,20.1,2.7,87.96
3.25,-74.25,2021,6,4,19.44,18.65,19.36,3.48,88.21
3.25,-73.75,2021,6,4,22.87,22.19,22.7,4.27,94.65
3.25,-73.25,2021,6,4,24.43,23.53,24.31,4.14,97.69
3.25,-72.75,2021,6,4,24.91,23.83,24.75,4.43,98.63
3.75,-76.75,2021,6,4,22.38,20.99,22.48,33.23,91.31
3.75,-76.25,2021,6,4,17.7,15.88,17.77,1.11,81.25
3.75,-75.75,2021,6,4,17.04,15.51,17.08,1.57,81.56
3.75,-75.25,2021,6,4,21.1,18.4,20.93,1.81,88.09
3.75,-74.75,2021,6,4,20.96,18.47,20.77,2.16,88.04
3.75,-74.25,2021,6,4,17.29,16.47,17.25,2.7,83.17
3.75,-73.75,2021,6,4,20.36,19.98,20.27,3.26,89.69
3.75,-73.25,2021,6,4,23.73,23.13,23.66,2.9,96.46
3.75,-72.75,2021,6,4,24.83,23.95,24.67,2.79,98.56
4.25,-76.75,2021,6,4,23.59,22.57,23.61,30.64,94.25
4.25,-76.25,2021,6,4,20.42,18.56,20.39,0.88,86.03
4.25,-75.75,2021,6,4,16.55,15.07,16.65,1.26,80.36
4.25,-75.25,2021,6,4,19.83,17.69,19.81,1.37,86.21
4.25,-74.75,2021,6,4,20.48,18.38,20.38,1.47,87.14
4.25,-74.25,2021,6,4,17.21,16.07,17.17,1.67,81.63
4.25,-73.75,2021,6,4,17.2,16.7,17.23,1.88,83.11
4.25,-73.25,2021,6,4,22.01,21.45,22.01,1.52,93.61
4.25,-72.75,2021,6,4,24.13,23.34,24.05,1.16,97.86
4.75,-76.75,2021,6,4,24.21,23.38,24.14,18.49,96.21
4.75,-76.25,2021,6,4,22.08,20.15,22.07,0.61,89.38
4.75,-75.75,2021,6,4,17.04,15.17,17.16,0.81,80.59
4.75,-75.25,2021,6,4,18.33,16.36,18.44,0.83,83.64
4.75,-74.75,2021,6,4,19.6,17.61,19.66,0.77,85.68
4.75,-74.25,2021,6,4,18.12,16.36,18.19,0.73,82.35
4.75,-73.75,2021,6,4,14.82,13.69,14.97,0.69,77.75
4.75,-73.25,2021,6,4,18.8,17.82,18.81,0.47,87.35
4.75,-72.75,2021,6,4,22.36,21.24,22.21,0.26,94.61
5.25,-76.75,2021,6,4,24.41,23.45,24.4,7.88,96.86
